subject,subject_prolific,version,factor,task_name,condition,stimulus,choice,auxiliary_info1,openq_response,introspect_rating,introspect_open,familiarity,rt,timestamp,id
546ec14dfdf99b2bc7ebd032,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,29975,2024-12-20 16:59:43,96946
6630f2a2c5912d7f4d93938b,,v5_pilot2,Factor-Excluded,simulation,missed,,100,,,,,,9528,2024-12-20 16:59:43,96947
60ae2fc5749d240eaf7db711,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,20784,2024-12-20 16:59:46,96948
61117e8d9c4878fdd4551e02,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,49398,2024-12-20 16:59:48,96949
5f62c1eea3901f34d53e1c18,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,59810,2024-12-20 16:59:48,96950
5f314c886de93f6003c963d4,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,70,"70,20,5,5",,,,,35143,2024-12-20 16:59:48,96951
67235e1aad7fdd5fca6840e9,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,109420,2024-12-20 16:59:48,96952
66228088ddfa13f2d401ca49,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,status quo,Maintain present budget amounts for the programs status quo: 50/50,,,,,26794,2024-12-20 16:59:49,96953
672f795028d274cb06d27fb8,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,33912,2024-12-20 16:59:50,96954
6737b718cc19d6b7ce3dbcf1,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,53579,2024-12-20 16:59:51,96955
67550d05844f90410cf15017,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,30,"30,50,15,5",,,,,68012,2024-12-20 16:59:51,96956
61117e8d9c4878fdd4551e02,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 50% to auto safety and 50% to highway safety status quo: 50/50,,,,,3630,2024-12-20 16:59:52,96957
6711ef1c3df4701d4aacc909,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,2928,2024-12-20 16:59:52,96958
66075df395213912ccbfdf0f,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,10,"10,30,50,10",,,,,55118,2024-12-20 16:59:53,96959
641a29f716d67c84d246fbae,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,21135,2024-12-20 16:59:54,96960
5d083644613fce001b2a1001,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,3527,2024-12-20 16:59:56,96961
67431c7d1e7e37b5843c818c,,v5_pilot2,,attention check 2,,,Cheese Green of made is moon the,Failure,,,,,50831,2024-12-20 16:59:58,96962
6761fbb26bce7ca3e50522cd,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,40,"40,50,5,5",,,,,157829,2024-12-20 16:59:59,96963
673e304da72b31d5273d9a2d,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.23,0.9,,,,,14263,2024-12-20 17:00:00,96964
672e54ab6f911f94d43e0c98,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,86,"86,16,-34,-34",,,,,37335,2024-12-20 17:00:02,96965
5e307edef5abed05e1736185,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Don't Continue Investing,,,,,,19203,2024-12-20 17:00:02,96966
5f6a3e3dbd67e60c184e9bb5,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,35602,2024-12-20 17:00:03,96967
67432e4f935cab0de0320727,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.37,0.67,,,,,14946,2024-12-20 17:00:04,96968
6741eac6271b139c64813fa5,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.36,0.65,,,,,13448,2024-12-20 17:00:08,96969
674eb8b83ea5bb36807aded3,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,6355,2024-12-20 17:00:11,96970
65c11389b0d2ba8e63cb8b22,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,23479,2024-12-20 17:00:11,96971
6705a08c56fb496777c48189,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car2,,,,,,7655,2024-12-20 17:00:11,96972
61549a2caa92d84f392000e9,,v5_pilot2,,attention check 3,,,"3,4,2,1,5",Incorrect,,,,,50918,2024-12-20 17:00:12,96973
5e16bce18dffa0c6f76cda9b,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,40,"40,60,50,20",,,,,97562,2024-12-20 17:00:12,96974
5f62c1eea3901f34d53e1c18,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.69,0.61,,,,,6313,2024-12-20 17:00:13,96975
67403cea0ececac71794000f,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,53261,2024-12-20 17:00:13,96976
5d8d12f6d88e3a00142c9751,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.33,0.32,,,,,17210,2024-12-20 17:00:15,96977
67577a61dbf2caa6c7cc1ae6,,v5_pilot2,,attention check 2,,,moon The is made of green cheese,Failure,,,,,106640,2024-12-20 17:00:16,96978
60ae2fc5749d240eaf7db711,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,not status quo,Decrease auto program by 20% and raise highway program by like amount status quo: 50/50,,,,,31559,2024-12-20 17:00:17,96979
6004d426710b3c300a1259ee,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,45839,2024-12-20 17:00:18,96980
5d083644613fce001b2a1001,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,22016,2024-12-20 17:00:18,96981
673a3f38694a6d733ee71da6,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.71,0.77,,,,,11538,2024-12-20 17:00:19,96982
67596d30e65bda466958d294,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,51991,2024-12-20 17:00:20,96983
664050854b928e5094b3c4e1,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,15,"15,15,40,30",,,,,180185,2024-12-20 17:00:20,96984
67550d05844f90410cf15017,,v5_pilot2,Factor-Included,simulation,barely missed,,89,,,,,,24799,2024-12-20 17:00:20,96985
67331c56025d16ec8a859235,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Don't Continue Investing,,,,,,44149,2024-12-20 17:00:22,96986
5e307edef5abed05e1736185,,v5_pilot2,Factor-Included,simulation,barely missed,,76,,,,,,15043,2024-12-20 17:00:22,96987
673e304da72b31d5273d9a2d,,v5_pilot2,Factor-Included,simulation,barely missed,,93,,,,,,14518,2024-12-20 17:00:23,96988
6748a8b7fab563f38a5b3b21,,v5_pilot2,,attention check 3,,,"2,3,5,1,4",Incorrect,,,,,114550,2024-12-20 17:00:23,96989
59c96ffd21454d000194c258,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,false,Gurka victory,,,,,57251,2024-12-20 17:00:23,96990
5c475608cae0ab000188cb6e,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,false,The case did not indicate the outcome,,,,,63192,2024-12-20 17:00:24,96991
5f6a3e3dbd67e60c184e9bb5,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,25,"25,75,50,0",,,,,21573,2024-12-20 17:00:24,96992
6711ef1c3df4701d4aacc909,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,31751,2024-12-20 17:00:24,96993
67403cea0ececac71794000f,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,not status quo,Decrease auto program by 20% and raise highway program by like amount status quo: 50/50,,,,,13037,2024-12-20 17:00:26,96994
5c475608cae0ab000188cb6e,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,2864,2024-12-20 17:00:26,96995
66a94c224273fab59f0b2c71,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,64131,2024-12-20 17:00:28,96996
66e8697870b9f536f129e22a,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Don't Continue Investing,,,,,,48336,2024-12-20 17:00:28,96997
60e7739644eb45bfddedf039,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.9,0.68,,,,,50518,2024-12-20 17:00:29,96998
614dd304ed948bbfe8c22215,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,3102,2024-12-20 17:00:29,96999
67431c7d1e7e37b5843c818c,,v5_pilot2,Factor-Included,simulation,barely missed,,100,,,,,,27378,2024-12-20 17:00:29,97000
546ec14dfdf99b2bc7ebd032,,v5_pilot2,Factor-Included,affect heuristic,With passage,,1,0.1,,,,,11684,2024-12-20 17:00:30,97001
6761cafdb6d47535e3e6c4f6,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,99255,2024-12-20 17:00:31,97002
612274842d4805447451f87b,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,37517,2024-12-20 17:00:31,97003
6004d426710b3c300a1259ee,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,not status quo,Increase auto program by 20% and lower highway program by like amount status quo: 50/50,,,,,19069,2024-12-20 17:00:37,97004
59c96ffd21454d000194c258,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,true,The case did not indicate the outcome,,,,,13876,2024-12-20 17:00:37,97005
6713bf49930c6194aabcd9de,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,4677,2024-12-20 17:00:39,97006
5fb5ef0ab61b9e02d5752768,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,58396,2024-12-20 17:00:39,97007
614dd304ed948bbfe8c22215,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.66,0.56,,,,,6765,2024-12-20 17:00:40,97008
66bd14ed87bac9e4decbe3f7,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,10566,2024-12-20 17:00:40,97009
614a2938ccbb6e48eb2dcbd1,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Continue Investing,,,,,,107032,2024-12-20 17:00:41,97010
67179f60818200c8d9dc7b14,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,32137,2024-12-20 17:00:43,97011
641a29f716d67c84d246fbae,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,45924,2024-12-20 17:00:43,97012
5f6a3e3dbd67e60c184e9bb5,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,17276,2024-12-20 17:00:44,97013
65a5bc46a459a1f1b5a8ade9,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,2487,2024-12-20 17:00:46,97014
67403cea0ececac71794000f,,v5_pilot2,,attention check 3,,,"1,3,5,4,2",Incorrect,,,,,20478,2024-12-20 17:00:46,97015
67550d05844f90410cf15017,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,25449,2024-12-20 17:00:47,97016
672f795028d274cb06d27fb8,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,53314,2024-12-20 17:00:47,97017
67431c7d1e7e37b5843c818c,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,13094,2024-12-20 17:00:47,97018
66075df395213912ccbfdf0f,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.24,0.96,,,,,18182,2024-12-20 17:00:48,97019
6761cafdb6d47535e3e6c4f6,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,not status quo,Increase auto program by 10% and lower highway program by like amount status quo: 50/50,,,,,18529,2024-12-20 17:00:49,97020
611ff6cc935b6de3fff0b896,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.18,0.84,,,,,8493,2024-12-20 17:00:51,97021
66b40e98d25ace686463b6ef,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,62294,2024-12-20 17:00:52,97022
5f314c886de93f6003c963d4,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.92,0.73,,,,,7125,2024-12-20 17:00:52,97023
6711ef1c3df4701d4aacc909,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.76,0.71,,,,,12562,2024-12-20 17:00:54,97024
673e304da72b31d5273d9a2d,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,27648,2024-12-20 17:00:57,97025
6713bf49930c6194aabcd9de,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Don't Continue Investing,,,,,,14414,2024-12-20 17:00:57,97026
60430fc782b5752a7ae8d797,,v5_pilot2,Factor-Included,simulation,barely missed,,100,,,,,,10447,2024-12-20 17:00:58,97027
6705a08c56fb496777c48189,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,52315,2024-12-20 17:01:04,97028
664050854b928e5094b3c4e1,,v5_pilot2,Factor-Excluded,simulation,missed,,92,,,,,,38939,2024-12-20 17:01:04,97029
5f6a3e3dbd67e60c184e9bb5,,v5_pilot2,,attention check 3,,,"2,5,1,4,2",Incorrect,,,,,21852,2024-12-20 17:01:06,97030
65a5bc46a459a1f1b5a8ade9,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Don't Continue Investing,,,,,,17230,2024-12-20 17:01:07,97031
66bd14ed87bac9e4decbe3f7,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,27012,2024-12-20 17:01:07,97032
6004d426710b3c300a1259ee,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,31608,2024-12-20 17:01:08,97033
614dd304ed948bbfe8c22215,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,28917,2024-12-20 17:01:08,97034
5f5d6b0def06255d5119a9ba,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.6,0.72,,,,,12286,2024-12-20 17:01:09,97035
6630f2a2c5912d7f4d93938b,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,failed,"Automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,84262,2024-12-20 17:01:12,97036
67331c56025d16ec8a859235,,v5_pilot2,Factor-Excluded,simulation,missed,,75,,,,,,38775,2024-12-20 17:01:14,97037
676192c0f40a3eeb07b31aa3,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,227841,2024-12-20 17:01:14,97038
67432e4f935cab0de0320727,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,67670,2024-12-20 17:01:14,97039
672f795028d274cb06d27fb8,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,status quo,Maintain present budget amounts for the programs status quo: 50/50,,,,,27379,2024-12-20 17:01:15,97040
5e307edef5abed05e1736185,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.26,0.85,,,,,6587,2024-12-20 17:01:16,97041
5ee561897247c02ad544c299,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,true,The case did not indicate the outcome,,,,,85840,2024-12-20 17:01:16,97042
669d37d5e19a4d6c692e49e4,,v5_pilot2,,attention check 2,,,The moon is made of green cheese.,Failure,,,,,102299,2024-12-20 17:01:16,97043
671d0acce7be3fcc302905f9,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car2,,,,,,12069,2024-12-20 17:01:17,97044
6630f2a2c5912d7f4d93938b,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,failed,"Safety of interstate highway, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,5081,2024-12-20 17:01:20,97045
60430fc782b5752a7ae8d797,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,20246,2024-12-20 17:01:20,97046
67577a61dbf2caa6c7cc1ae6,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Continue Investing,,,,,,62189,2024-12-20 17:01:20,97047
673a3f38694a6d733ee71da6,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Continue Investing,,,,,,53066,2024-12-20 17:01:20,97048
612274842d4805447451f87b,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,35110,2024-12-20 17:01:22,97049
6713bf49930c6194aabcd9de,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,26225,2024-12-20 17:01:23,97050
6711ef1c3df4701d4aacc909,,v5_pilot2,Factor-Included,simulation,barely missed,,94,,,,,,27527,2024-12-20 17:01:24,97051
672e54ab6f911f94d43e0c98,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car3,,,,,,8850,2024-12-20 17:01:24,97052
612547f89bad5437aaecfa66,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,4660,2024-12-20 17:01:25,97053
67550d05844f90410cf15017,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.88,0.56,,,,,9599,2024-12-20 17:01:25,97054
59c96ffd21454d000194c258,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,50,"50,40,10,0",,,,,47886,2024-12-20 17:01:25,97055
674b715d85b26d93e351316f,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,213375,2024-12-20 17:01:27,97056
5c475608cae0ab000188cb6e,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,40,"40,30,15,15",,,,,61989,2024-12-20 17:01:28,97057
666bb3c2a3d285b44af2b25d,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.73,0.54,,,,,125153,2024-12-20 17:01:30,97058
6761cafdb6d47535e3e6c4f6,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.44,0.78,,,,,14309,2024-12-20 17:01:30,97059
66e8697870b9f536f129e22a,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,60963,2024-12-20 17:01:31,97060
65c11389b0d2ba8e63cb8b22,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,70815,2024-12-20 17:01:31,97061
5e16bce18dffa0c6f76cda9b,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,3663,2024-12-20 17:01:32,97062
6741eac6271b139c64813fa5,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,4362,2024-12-20 17:01:33,97063
641a29f716d67c84d246fbae,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,40,"40,30,15,15",,,,,50809,2024-12-20 17:01:34,97064
66228088ddfa13f2d401ca49,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.64,0.32,,,,,9164,2024-12-20 17:01:36,97065
6761fbb26bce7ca3e50522cd,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.64,0.68,,,,,18671,2024-12-20 17:01:37,97066
614a2938ccbb6e48eb2dcbd1,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,56914,2024-12-20 17:01:38,97067
60430fc782b5752a7ae8d797,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,17220,2024-12-20 17:01:39,97068
67550d05844f90410cf15017,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,13366,2024-12-20 17:01:41,97069
65a5bc46a459a1f1b5a8ade9,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,35317,2024-12-20 17:01:42,97070
