subject,cognitive_affective_mindfulness,engagement_in_self_reflection,need_for_self_reflection,insight,decision_scale,need_for_cognition,cognitive_reflection_test,digit_span,subject_prolific,version,gender,age,education,income,race,phq91,phq92,gad71,gad72,audit,spq,ocir,tas,icar_responses,icar_correct,icar_num_correct,feedback,total_time,timestamp,id,mistakeCounter
A3CTPF03CRIP67,,,,,,,,,,v3_final,Male,30-39 years old,Bachelor's degree,"Less than $25,000",,"1,1,1,2,0,1,0,1,0",1,"1,1,1,1,0,0,0",1,"Monthly or less,1 or 2,Less than monthly,Never,Never,Never,Less than monthly,Never,No,No","3,3,2,2,2,2,2,1,2,3,1,1,2,2,2,2,2,2,2,2,0,0,0,0,2,2,2,2,2,1,2,2","1,1,1,0,2,1,1,1,0,0,1,0,1,0,0,0,1,0",,,,,,3530295,2023-01-20 16:25:49,1013,
AV8T375ESPPPS,,,,,,,,,,v3_final,Male,30-39 years old,Bachelor's degree,"$25,000-$50,000",,"0,0,0,0,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Monthly or less,1 or 2,Never,Never,Never,Never,Never,Never,No,No","0,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,,,2495907,2023-01-20 16:27:03,1014,
ASFQ9G5I1CGE0,,,,,,,,,,v3_final,Female,30-39 years old,Bachelor's degree,"$75,000-$100,000",,"0,0,3,2,0,0,0,0,0",1,"2,1,1,1,0,2,0",1,"Monthly or less,1 or 2,Never,Never,Never,Never,Never,Never,No,No","2,3,1,1,1,3,2,1,0,3,0,0,1,1,1,1,3,3,3,3,0,0,0,0,1,1,0,2,0,0,1,2","2,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0",,,,,,2713016,2023-01-20 16:27:09,1015,
A3CMOHJ8HNNDPL,,,,,,,,,,v3_final,Male,30-39 years old,Bachelor's degree,"$75,000-$100,000",,"1,1,1,2,0,0,0,1,0",0,"1,0,1,0,2,2,1",1,"Two to four times a month,5 or 6,Less than monthly,Less than monthly,Less than monthly,Never,Never,Never,No,No","1,1,2,1,2,3,1,1,2,0,0,1,2,1,3,3,3,2,3,2,0,0,1,0,4,3,3,1,1,0,2,2","1,2,2,1,0,1,2,1,1,0,0,1,2,0,1,0,0,0",,,,,,4460513,2023-01-20 16:27:16,1016,
APNGMJ7AEGOEO,,,,,,,,,,v3_final,Male,30-39 years old,Bachelor's degree,"$75,000-$100,000",,"1,2,3,1,0,1,2,0,1",1,"2,2,2,3,0,3,2",1,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","3,1,2,2,3,3,3,4,4,3,4,0,3,2,3,0,2,2,1,2,0,1,2,0,1,0,0,0,3,0,1,0","3,1,2,1,1,3,2,0,1,0,1,3,3,0,1,0,1,2",,,,,,3073630,2023-01-20 16:27:23,1017,
AB0LYB4PZKY9K,,,,,,,,,,v3_final,Female,60 years old or older,Master's Degree,"$50,000-$75,000",,"0,0,0,0,1,1,0,0,0",0,"1,2,2,0,0,1,1",1,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","2,1,2,1,3,3,1,0,2,2,1,2,1,1,1,1,3,3,2,2,1,1,0,0,3,2,3,2,0,0,0,2","0,1,1,1,2,0,1,1,2,0,1,0,2,1,1,0,0,0",,,,,,4028376,2023-01-20 16:27:28,1018,
ADVCIFLB5A9B,,,,,,,,,,v3_final,Female,60 years old or older,Bachelor's degree,"$25,000-$50,000",,"0,0,3,3,0,0,0,0,0",0,"3,3,3,1,1,3,2",1,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","3,3,3,2,4,4,3,2,4,3,1,0,3,1,3,3,4,4,4,1,0,0,0,0,1,1,1,3,0,0,3,0","2,1,0,1,1,0,2,1,2,0,1,1,3,1,1,2,0,1",,,,,,1717788,2023-01-20 16:27:43,1019,
A3RJC9KTQ0U46B,,,,,,,,,,v3_final,Male,20-29 years old,Bachelor's degree,"$50,000-$75,000",,"1,2,1,2,0,2,1,2,1",1,"0,1,1,0,1,0,0",1,"Two to three times a week,1 or 2,Monthly,Never,Never,Never,Less than monthly,Less than monthly,Yes, during the last year,No","2,3,1,1,2,2,1,1,1,3,3,1,1,1,2,1,1,3,1,1,1,1,1,0,0,1,0,0,0,0,1,0","2,2,1,1,0,1,2,2,2,0,1,1,1,0,2,1,1,1",,,,,,1635742,2023-01-20 16:27:52,1020,
A1LII4M7CS6C9I,,,,,,,,,,v3_final,Female,40-49 years old,Master's Degree,"More than $100,000",,"0,0,0,0,0,0,0,0,0",0,"1,1,1,1,0,1,0",0,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","0,0,0,0,3,3,1,1,1,3,0,0,0,0,0,0,3,3,3,3,4,4,3,2,0,0,0,0,0,0,1,0","0,0,2,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0",,,,,,1744144,2023-01-20 16:27:56,1021,
A2RD5Q42740FPU,,,,,,,,,,v3_final,Female,20-29 years old,PhD,"More than $100,000",,"0,0,0,0,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Two to four times a month,1 or 2,Less than monthly,Never,Never,Never,Less than monthly,Never,No,No","1,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,3,1,0,0,0","0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0",,,,,,1486888,2023-01-20 16:28:32,1022,
A3EBIC3PKUSKCL,,,,,,,,,,v3_final,Male,30-39 years old,High school/GED,"Less than $25,000",,"0,1,2,3,0,2,0,0,1",1,"1,1,1,0,1,1,0",1,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","1,1,3,2,1,1,1,1,3,3,2,3,3,3,2,1,3,3,3,2,1,1,1,0,1,1,2,2,1,1,1,1","0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0",,,,,,1224879,2023-01-20 16:28:51,1023,
A1AFCTV7V6P728,,,,,,,,,,v3_final,Female,40-49 years old,High school/GED,"$25,000-$50,000",,"0,0,1,2,1,0,1,0,0",1,"1,0,0,0,0,0,1",1,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","1,3,1,0,1,0,3,4,3,4,1,2,3,1,3,1,4,4,4,4,0,0,0,0,1,1,1,1,0,0,1,1","0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,1,1,1",,,,,,2692619,2023-01-20 16:29:06,1024,
A36WGC00R5TWWB,,,,,,,,,,v3_final,Male,30-39 years old,Bachelor's degree,"$50,000-$75,000",,"2,2,2,2,2,2,2,2,2",2,"2,2,2,2,2,2,2",2,"Two to four times a month,3 or 4,Less than monthly,Less than monthly,Less than monthly,Less than monthly,Less than monthly,Less than monthly,Yes, but not in the last year,No","1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,3,1,1,1,1,1,2,3,2,2,3,3,3,3,1,3,2","1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,1",,,,,,6471232,2023-01-20 16:29:08,1025,
A2XILSQJK0S8RP,,,,,,,,,,v3_final,Male,40-49 years old,Bachelor's degree,"$50,000-$75,000",,"2,1,2,3,1,1,3,0,0",1,"1,2,2,2,1,2,1",1,"Two to four times a month,3 or 4,Less than monthly,Never,Never,Never,Never,Never,No,No","2,2,2,1,3,2,2,2,2,3,1,3,3,3,3,1,2,3,3,3,2,2,2,2,3,3,3,2,1,1,2,2","0,1,1,0,0,0,1,1,2,0,0,0,1,0,1,0,0,0",,,,,,3186710,2023-01-20 16:29:49,1026,
AKN238VSI9SF0,,,,,,,,,,v3_final,Male,40-49 years old,Master's Degree,"More than $100,000",,"0,0,1,2,0,0,2,0,0",0,"2,1,1,1,0,1,1",1,"Four or more times a week,5 or 6,Daily or almost daily,Weekly,Never,Never,Never,Never,No,No","0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,3,3,3,3,0,0,0,0,3,1,0,4,3,0,3,0","0,2,0,2,1,1,0,0,1,1,3,2,2,0,1,0,3,2",,,,,,4229004,2023-01-20 16:30:21,1027,
A1XL4L7ZKTL9RJ,,,,,,,,,,v3_final,Female,40-49 years old,High school/GED,"$25,000-$50,000",,"1,1,2,3,1,0,1,0,0",1,"3,2,2,2,1,2,2",1,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","1,1,2,1,3,4,3,3,4,3,1,1,2,1,1,0,3,3,4,3,0,2,3,0,1,1,3,2,0,0,0,2","1,2,3,3,1,2,0,2,3,2,2,2,2,2,3,1,1,2",,,,,,4259697,2023-01-20 16:30:24,1028,
A31GY5ZF9Q8Z3J,,,,,,,,,,v3_final,Female,30-39 years old,Bachelor's degree,"$25,000-$50,000",,"2,3,3,3,3,0,0,0,0",2,"2,1,1,1,0,3,0",1,"Two to four times a month,5 or 6,Monthly,Monthly,Monthly,Never,Monthly,Monthly,No,Yes, during the last year","3,1,1,1,1,3,1,1,1,1,1,1,3,3,3,1,4,4,4,1,0,0,0,0,1,1,3,1,0,0,0,0","2,0,2,0,1,1,1,0,2,0,0,1,1,0,2,0,0,1",,,,,,2798408,2023-01-20 16:30:51,1029,
A3DUPRZSMU9W5R,,,,,,,,,,v3_final,Female,40-49 years old,Bachelor's degree,"$25,000-$50,000",,"2,2,1,3,3,2,2,1,1",2,"2,2,2,2,1,1,1",1,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","1,1,1,1,1,2,3,3,3,3,3,3,1,1,1,1,2,1,1,1,1,1,1,0,3,3,3,2,0,0,0,0","0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0",,,,,,2025774,2023-01-20 16:31:12,1030,
A2VR9O234UCT9T,,,,,,,,,,v3_final,Female,50-59 years old,Bachelor's degree,"Less than $25,000",,"0,1,0,1,0,1,0,0,0",1,"1,1,1,0,0,1,1",1,"Two to four times a month,1 or 2,Never,Never,Never,Never,Never,Never,No,No","0,0,1,0,0,2,1,0,2,2,0,0,0,0,2,2,2,1,2,1,0,1,0,0,1,1,2,3,0,0,0,0","2,2,1,0,0,0,1,2,1,0,1,0,2,1,0,1,1,0",,,,,,2312544,2023-01-20 16:31:30,1031,
A38K45F4I17TKB,,,,,,,,,,v3_final,Female,30-39 years old,Trade school,"More than $100,000",,"0,0,2,1,0,0,0,0,0",0,"1,1,2,0,0,1,0",1,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","2,1,3,0,0,0,0,1,1,2,0,0,0,0,0,0,3,3,3,2,3,3,1,2,1,1,2,2,0,0,0,2","0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0",,,,,,2676305,2023-01-20 16:31:46,1032,
A21STU4Z97J2Z6,,,,,,,,,,v3_final,Female,20-29 years old,High school/GED,"$25,000-$50,000",,"0,0,0,0,0,1,0,0,0",0,"0,0,0,0,0,0,0",0,"Two to three times a week,1 or 2,Never,Never,Never,Never,Never,Never,No,No","1,3,1,1,1,1,3,3,1,3,0,1,1,1,1,1,3,3,3,3,0,0,0,1,1,1,1,1,1,1,1,1","0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,1",,,,,,1247973,2023-01-20 16:32:44,1033,
A1OLC8N32VVVV,,,,,,,,,,v3_final,Male,50-59 years old,Bachelor's degree,"$25,000-$50,000",,"0,2,0,0,3,3,0,0,0",0,"2,2,2,0,0,1,2",0,"Four or more times a week,7 to 9,Weekly,Never,Never,Less than monthly,Less than monthly,Less than monthly,Yes, but not in the last year,Yes, during the last year","3,3,3,3,3,3,3,2,1,2,1,3,4,4,3,4,4,3,4,3,3,3,3,3,3,3,3,3,0,2,2,2","2,3,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2",,,,,,4361781,2023-01-20 16:33:15,1034,
AD3V6XGQWRD6E,,,,,,,,,,v3_final,Female,50-59 years old,Bachelor's degree,"$50,000-$75,000",,"0,0,3,3,0,1,1,1,0",1,"3,3,3,3,1,2,2",1,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","0,0,0,0,0,0,0,1,3,1,1,1,2,2,2,2,3,3,3,3,2,2,3,2,2,2,3,3,1,0,3,0","1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0",,,,,,1447615,2023-01-20 16:33:24,1035,
A3BUWQ5C39GRQC,,,,,,,,,,v3_final,Female,40-49 years old,Bachelor's degree,"Less than $25,000",,"0,0,0,0,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Monthly or less,1 or 2,Less than monthly,Never,Never,Never,Never,Never,No,No","0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0","0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0",,,,,,2346898,2023-01-20 16:33:48,1036,
A3N5R9VO7TPBZO,,,,,,,,,,v3_final,Other,50-59 years old,None of the above,"Less than $25,000",,"2,1,0,2,0,0,1,0,0",1,"1,1,1,1,2,0,1",1,"Monthly or less,1 or 2,Never,Never,Never,Never,Never,Never,No,No","1,3,3,1,3,3,2,1,1,2,1,1,3,3,3,1,4,3,4,3,3,3,3,1,3,3,3,3,1,1,3,2","0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0",,,,,,5129689,2023-01-20 16:34:29,1037,
A2GCHXL4KSGTR1,,,,,,,,,,v3_final,Female,20-29 years old,High school/GED,"Less than $25,000",,"1,1,2,3,2,3,3,2,0",1,"2,1,1,2,2,3,0",1,"Monthly or less,1 or 2,Never,Never,Never,Never,Never,Never,No,No","3,1,1,1,3,1,0,0,0,1,0,2,3,3,1,1,4,4,4,4,0,0,0,0,4,4,4,4,0,0,1,4","1,2,1,0,0,1,0,0,2,0,2,1,0,0,1,0,0,0",,,,,,2121822,2023-01-20 16:34:57,1038,
A1FNZWSR0C6I3G,,,,,,,,,,v3_final,Female,50-59 years old,High school/GED,"$25,000-$50,000",,"0,0,0,0,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,,,3320965,2023-01-20 16:35:32,1039,
AXIH9BMJRJ70N,,,,,,,,,,v3_final,Female,30-39 years old,High school/GED,"Less than $25,000",,"3,3,3,3,3,3,3,3,3",3,"3,3,3,3,3,3,3",3,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","3,2,0,0,3,3,3,3,3,3,2,3,4,4,4,4,4,4,4,4,0,0,0,0,3,3,3,3,0,0,0,0","2,3,3,1,0,2,2,2,2,0,2,2,2,0,2,0,0,0",,,,,,2193649,2023-01-20 16:35:36,1040,
A2EP2TI8HE8EGK,,,,,,,,,,v3_final,Female,30-39 years old,Bachelor's degree,"$50,000-$75,000",,"3,3,3,3,3,2,3,2,2",3,"3,3,3,3,3,3,2",3,"Two to four times a month,1 or 2,Never,Never,Never,Never,Never,Never,No,No","2,1,1,1,3,3,1,2,1,1,1,3,4,3,3,1,4,4,3,3,0,0,0,0,3,4,3,4,0,0,2,0","1,1,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0",,,,,,2364319,2023-01-20 16:36:05,1041,
AZRWGN19GSSRU,,,,,,,,,,v3_final,Female,30-39 years old,Master's Degree,"$25,000-$50,000",,"0,0,1,0,0,0,1,0,0",0,"0,0,0,0,0,0,0",0,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","0,0,1,0,0,0,0,0,0,3,0,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,,,1078035,2023-01-20 16:37:18,1042,
A2UME0TSE7N41G,,,,,,,,,,v3_final,Male,40-49 years old,Bachelor's degree,"$50,000-$75,000",,"1,1,0,2,1,1,1,0,0",0,"1,0,0,1,1,0,0",0,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","1,1,1,1,1,1,1,1,1,3,2,2,3,3,3,3,3,3,3,3,1,1,1,1,2,1,1,1,1,1,1,1","0,2,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0",,,,,,1922342,2023-01-20 16:38:27,1043,
A9IPAROGKKDY9,,,,,,,,,,v3_final,Male,40-49 years old,PhD,"More than $100,000",,"1,0,1,1,0,0,1,1,0",0,"1,0,0,1,0,1,0",0,"Four or more times a week,1 or 2,Never,Never,Never,Never,Never,Never,No,No","0,1,0,0,0,0,0,1,1,1,0,2,0,0,1,0,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,,,3505911,2023-01-20 16:38:52,1044,
AQNZORQPWVOKO,,,,,,,,,,v3_final,Male,50-59 years old,Master's Degree,"More than $100,000",,"0,0,0,0,0,0,1,0,0",0,"0,0,0,1,0,0,0",0,"Two to four times a month,1 or 2,Never,Never,Never,Never,Never,Never,No,No","0,0,0,0,1,0,1,2,1,2,0,3,0,0,0,0,1,2,2,2,0,0,0,0,3,3,3,2,0,0,0,0","0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0",,,,,,1821620,2023-01-20 16:39:07,1045,
AL4G180SOE4E6,,,,,,,,,,v3_final,Male,30-39 years old,High school/GED,"$25,000-$50,000",,"0,0,1,0,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Monthly or less,1 or 2,Never,Never,Never,Never,Never,Never,No,No","1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,2,4,4,1,1,0,0,3,0,0,0,0,0,4,0,4,0","0,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0",,,,,,1928239,2023-01-20 16:40:03,1046,
A2F2K4O3Q34SXI,,,,,,,,,,v3_final,Male,40-49 years old,Master's Degree,"More than $100,000",,"2,2,1,2,3,1,2,0,1",1,"1,0,0,1,1,1,0",1,"Monthly or less,1 or 2,Less than monthly,Never,Never,Never,Never,Never,No,No","0,2,2,0,0,1,3,4,4,4,3,3,1,0,0,0,2,3,3,1,0,0,0,0,3,3,2,2,2,0,0,0","0,0,1,2,0,0,1,0,1,1,0,0,2,0,1,0,0,0",,,,,,2395745,2023-01-20 16:40:46,1047,
A2YZJD66Y0UNK3,,,,,,,,,,v3_final,Female,30-39 years old,High school/GED,"Less than $25,000",,"0,0,1,1,0,0,0,0,0",0,"0,0,0,1,0,0,0",0,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,2,1,2,0,2,2,1,1,0,0,0,3,0,0,0,0","0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0",,,,,,2197062,2023-01-20 16:41:23,1048,
A235DXY5FJN0IW,,,,,,,,,,v3_final,Female,20-29 years old,Bachelor's degree,"$50,000-$75,000",,"1,1,0,0,0,1,0,0,0",0,"1,1,1,1,1,1,1",0,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,3,3,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,,,1476985,2023-01-20 16:41:36,1049,
A1JVZ2MVPSFZA,,,,,,,,,,v3_final,Female,50-59 years old,High school/GED,"More than $100,000",,"0,0,1,0,0,0,0,0,0",0,"0,0,2,1,0,0,0",0,"Two to four times a month,3 or 4,Less than monthly,Less than monthly,Never,Never,Never,Never,No,No","1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0","0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0",,,,,,2306594,2023-01-20 16:42:06,1050,
A25PT4YG045XLB,,,,,,,,,,v3_final,Female,40-49 years old,High school/GED,"Less than $25,000",,"2,2,2,2,0,3,2,0,1",1,"3,2,0,3,0,1,3",1,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,Yes, but not in the last year","2,2,2,2,3,3,3,3,2,3,3,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,1,2,1,0,2,1","1,1,1,1,0,1,1,1,0,0,1,1,2,0,1,0,1,1",,,,,,6109120,2023-01-20 16:42:08,1051,
A2NXSMA0NSZ92N,,,,,,,,,,v3_final,Female,20-29 years old,Bachelor's degree,"Less than $25,000",,"0,0,0,0,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Two to four times a month,1 or 2,Never,Never,Never,Never,Never,Never,No,No","0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0","0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,,,1922598,2023-01-20 16:42:22,1052,
A3QJX8VGVADUEX,,,,,,,,,,v3_final,Female,40-49 years old,Master's Degree,"Less than $25,000",,"3,3,2,3,2,3,3,0,3",3,"2,3,3,2,1,2,3",2,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","3,3,1,3,2,3,4,4,4,2,2,3,4,3,3,2,3,3,3,3,3,2,4,1,1,1,2,4,0,2,2,1","1,0,1,0,0,0,1,0,1,0,0,2,1,0,1,0,0,1",,,,,,2760344,2023-01-20 16:43:24,1053,
A1SQX34YPQK32O,,,,,,,,,,v3_final,Female,30-39 years old,Master's Degree,"More than $100,000",,"0,0,1,0,0,0,0,1,0",0,"1,0,1,1,0,0,1",0,"Two to three times a week,1 or 2,Monthly,Less than monthly,Less than monthly,Never,Less than monthly,Less than monthly,No,No","3,1,2,0,1,1,2,2,1,1,0,1,1,2,1,1,3,4,3,1,2,2,1,0,1,1,3,2,0,0,0,0","0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,,,2765196,2023-01-20 16:44:24,1054,
A314XJY8V1YL12,,,,,,,,,,v3_final,Female,50-59 years old,Master's Degree,"$75,000-$100,000",,"0,0,2,2,0,0,1,0,0",1,"1,0,1,1,0,0,0",0,"Two to four times a month,1 or 2,Never,Never,Never,Never,Never,Never,No,No","0,1,1,0,1,1,1,1,0,2,1,1,0,0,0,0,1,3,3,2,1,1,0,0,0,1,0,1,0,0,1,1","0,0,0,0,0,0,1,1,1,0,0,0,2,1,0,2,0,0",,,,,,2164277,2023-01-20 16:44:57,1055,
A2C9OFEV72G568,,,,,,,,,,v3_final,Male,40-49 years old,Bachelor's degree,"Less than $25,000",,"1,1,1,1,0,3,0,0,0",2,"1,1,1,1,1,2,0",2,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","1,1,1,1,1,1,3,3,4,4,3,3,3,3,3,1,4,4,4,4,1,1,1,1,1,1,1,2,1,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,,,3907076,2023-01-20 16:45:06,1056,
A39C1BN9ZSQ0R2,,,,,,,,,,v3_final,Male,30-39 years old,Bachelor's degree,"$50,000-$75,000",,"0,1,0,1,0,1,0,0,0",0,"1,1,2,1,0,1,1",0,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","3,1,3,1,3,3,1,3,0,4,1,1,1,1,3,1,4,4,4,3,0,0,0,0,1,0,0,3,0,0,0,0","0,1,2,1,0,1,0,1,2,2,0,2,1,0,2,3,0,1",,,,,,3179166,2023-01-20 16:45:42,1057,
A1A6UVH1CCP8CD,,,,,,,,,,v3_final,Female,30-39 years old,High school/GED,"$50,000-$75,000",,"0,0,0,0,0,0,0,0,0",1,"0,0,0,0,0,0,0",1,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,,,2249784,2023-01-20 16:48:43,1058,
A3KRY1Q0WZXPRI,,,,,,,,,,v3_final,Female,40-49 years old,High school/GED,"$25,000-$50,000",,"0,0,1,0,0,1,2,0,0",0,"1,2,2,2,2,2,2",1,"Monthly or less,1 or 2,Never,Monthly,Never,Never,Never,Never,No,No","3,3,2,2,3,3,3,3,2,4,1,2,3,3,2,3,3,3,2,2,3,4,3,3,4,4,4,4,2,0,1,2","1,2,2,1,0,1,2,1,2,0,1,0,1,0,1,1,1,0",,,,,,3008785,2023-01-20 16:49:59,1059,
A3EU8ENRH654SB,,,,,,,,,,v3_final,Female,40-49 years old,Bachelor's degree,"More than $100,000",,"2,2,1,3,0,1,0,0,0",1,"2,1,2,2,0,2,0",1,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","1,1,1,0,2,1,1,1,1,2,1,1,1,1,1,0,4,4,3,3,1,0,0,0,2,2,1,3,0,1,1,0","1,1,1,0,2,0,1,1,1,0,2,1,1,1,1,1,2,0",,,,,,2964021,2023-01-20 16:51:00,1060,
A1AAP4BW3TDT67,,,,,,,,,,v3_final,Male,50-59 years old,Bachelor's degree,"More than $100,000",,"0,0,0,1,0,1,0,0,0",0,"0,1,1,1,0,0,0",0,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,Yes, but not in the last year,Yes, but not in the last year","3,0,0,0,0,1,0,0,0,2,1,1,1,2,2,0,3,2,3,0,0,1,2,1,1,1,1,0,0,1,0,0","0,1,1,2,0,0,0,0,1,0,1,0,1,0,2,2,0,0",,,,,,3058720,2023-01-20 16:51:13,1061,
A290TNNAJJQCWL,,,,,,,,,,v3_final,Male,20-29 years old,Bachelor's degree,"$75,000-$100,000",,"0,0,0,1,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Monthly or less,3 or 4,Less than monthly,Never,Never,Never,Never,Never,Yes, but not in the last year,No","1,1,1,1,2,2,1,1,1,2,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1","0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0",,,,,,3284741,2023-01-20 16:51:50,1062,
A2RCHJZQFKP6LT,,,,,,,,,,v3_final,Female,20-29 years old,Master's Degree,"$25,000-$50,000",,"1,0,3,3,2,0,3,0,0",1,"1,0,0,3,2,1,0",1,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","2,2,1,3,2,3,4,4,4,4,1,3,3,2,2,1,4,4,4,1,2,3,1,1,3,3,3,3,1,3,3,1","3,3,0,0,0,2,2,3,1,1,0,3,3,3,0,2,0,3",,,,,,1430731,2023-01-20 16:52:07,1063,
A19NGUFGC7KIGW,,,,,,,,,,v3_final,Male,30-39 years old,High school/GED,"$25,000-$50,000",,"0,1,0,1,0,2,0,0,1",0,"1,2,1,1,0,1,1",1,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","3,3,2,0,1,3,3,4,3,3,0,3,0,1,1,0,4,4,4,4,0,0,0,0,2,3,3,3,2,0,3,0","0,1,0,1,2,0,0,1,0,0,1,0,1,0,0,0,2,0",,,,,,3951917,2023-01-20 16:53:27,1064,
A49A0FF6ZXYDU,,,,,,,,,,v3_final,Female,50-59 years old,Bachelor's degree,"Less than $25,000",,"3,3,3,3,3,3,1,0,3",3,"3,3,3,3,1,3,2",3,"Two to three times a week,5 or 6,Monthly,Monthly,Never,Never,Monthly,Less than monthly,No,No","2,2,3,3,3,3,2,4,4,2,4,0,4,4,4,3,4,4,4,4,0,0,0,0,3,3,3,3,0,0,0,0","0,0,2,0,0,2,1,0,2,0,0,2,1,0,1,0,0,0",,,,,,1541125,2023-01-20 16:53:49,1065,
